"gameID","season","date","team name","player id","player name","batting_g","pitching_g","h","ab","r","rbi","bb","so","lob","doubles","triples","hr","sb","hbp","sac","sf","pitcher_ip","pitcher_h","pitcher_r","pitcher_er","pitcher_bb","pitcher_so","pitcher_hr","pitcher_hbp","pitcher_gs","pitcher_w","pitcher_l","pitcher_sv","pitcher_cg","pitcher_sho","status","sub","number","position"
"3751","2016","2016-06-02","East Hartford Jets","3141","Sam Alejandro","1","0","","1","","","","1","","","","","","","","","","","","","","","","","","","","","","","lineup","0","",""
"3751","2016","2016-06-02","East Hartford Jets","3507","Alan Schiff","0","1","","","","","","","","","","","","","","","6","5","5","2","2","9","","","1","","1","","1","","lineup","0","",""
"3751","2016","2016-06-02","River Valley Expos","2405","AJ Hendrickson","1","0","1","3","2","","","2","","","","","","","","","","","","","","","","","","","","","","","lineup","0","",""
"3751","2016","2016-06-02","River Valley Expos","3752","Derek Drag","1","0","1","2","","2","1","","","","","","","","","","","","","","","","","","","","","","","","lineup","0","",""
"3751","2016","2016-06-02","River Valley Expos","2406","Jon Walter","1","0","","3","","","","2","","","","","","","","","","","","","","","","","","","","","","","lineup","0","",""
"3751","2016","2016-06-02","River Valley Expos","3198","Rob Tencza","1","0","2","3","1","2","","1","","2","","","","","","","","","","","","","","","","","","","","","lineup","0","",""
"3751","2016","2016-06-02","River Valley Expos","3739","David Giglio","1","0","1","2","2","1","1","","","","","","","","","","","","","","","","","","","","","","","","lineup","0","",""
"3751","2016","2016-06-02","River Valley Expos","3193","Derek Chouinard","1","0","","3","","","","2","","","","","","","","","","","","","","","","","","","","","","","lineup","0","",""
"3751","2016","2016-06-02","River Valley Expos","3519","Heelin Concepcion","1","0","1","3","","","","2","","","","","","","","","","","","","","","","","","","","","","","lineup","0","",""
"3751","2016","2016-06-02","River Valley Expos","3753","Tom Sirois","1","1","","3","","","","1","","","","","","","","","3","","","","1","8","","1","1","","","1","","","lineup","0","",""
"3940","2016","2016-06-02","Ulbrich Steel","2432","Jeff Criscuolo","1","0","1","4","2","","","","","","","","1","","","","","","","","","","","","","","","","","","lineup","0","","[object Object]"
"3940","2016","2016-06-02","Ulbrich Steel","2418","Derek Allen","1","0","2","4","1","3","","1","","","","","2","","","","","","","","","","","","","","","","","","lineup","0","","[object Object]"
"3940","2016","2016-06-02","Ulbrich Steel","3714","Eric Hewitt","1","0","1","2","","2","1","","","","","","","","","","","","","","","","","","","","","","","","lineup","0","","[object Object]"
"3940","2016","2016-06-02","Ulbrich Steel","3941","Jake Fournier","1","0","","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","lineup","0","","[object Object]"
"3940","2016","2016-06-02","Ulbrich Steel","3146","Greg Annino","1","0","2","4","1","1","","","","1","","","","","","","","","","","","","","","","","","","","","lineup","0","",""
"3940","2016","2016-06-02","Ulbrich Steel","2461","James Kukucka","1","0","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","lineup","0","","[object Object]"
"3940","2016","2016-06-02","Ulbrich Steel","3713","Nic Civale","1","0","1","3","1","2","","","","","","1","","","","","","","","","","","","","","","","","","","lineup","0","","[object Object]"
"3940","2016","2016-06-02","Ulbrich Steel","3715","Player #3715","1","0","1","3","","","","","","","","","","","","","","","","","","","","","","","","","","","lineup","0","","[object Object]"
"3940","2016","2016-06-02","Ulbrich Steel","2422","Weston Ulbrich","1","0","1","3","","","","","","","","","","","","","","","","","","","","","","","","","","","lineup","0","","[object Object]"
"3940","2016","2016-06-02","Ulbrich Steel","2440","Taylor Kosakowski","1","0","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","lineup","0","","[object Object]"
"3940","2016","2016-06-02","Ulbrich Steel","3465","Matt Haskell","1","0","1","3","1","","","","","","","","","","","","","","","","","","","","","","","","","","lineup","0","","[object Object]"
"3940","2016","2016-06-02","Ulbrich Steel","2575","Andy Mazzone","1","0","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","lineup","0","","[object Object]"
"3940","2016","2016-06-02","Ulbrich Steel","3174","Sean Zapatka","1","0","1","2","2","","1","","","","","","","","","","","","","","","","","","","","","","","","lineup","0","","[object Object]"
"3940","2016","2016-06-02","Ulbrich Steel","3756","Tom Parkes","0","1","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","lineup","0","","[object Object]"
"3940","2016","2016-06-02","Ulbrich Steel","2550","Dan Livingston","0","1","","","","","","","","","","","","","","","6","1","","","2","9","","","1","","","","","","lineup","0","","[object Object]"
"3755","2016","2016-06-04","Rainbow Graphics","2385","Eric Anderson","1","0","3","7","2","","1","1","","","","","1","","","","","","","","","","","","","","","","","","lineup","0","","[object Object]"
"3755","2016","2016-06-04","Rainbow Graphics","2527","Angel Davila","1","0","2","8","2","1","","1","","","","","","","","","","","","","","","","","","","","","","","lineup","0","","[object Object]"
"3755","2016","2016-06-04","Rainbow Graphics","2864","Mark DiTommaso","1","1","2","5","","1","","1","","1","","","","1","","","7","5","3","2","3","10","","1","1","","","","","","lineup","0","","[object Object]"
"3755","2016","2016-06-04","Rainbow Graphics","3729","Josh Martinez","1","0","","1","","","1","1","","","","","","","","","","","","","","","","","","","","","","","lineup","0","","[object Object]"
"3755","2016","2016-06-04","Rainbow Graphics","3163","Mario Fontanella","1","0","","8","","1","","1","","","","","","","","","","","","","","","","","","","","","","","lineup","0","","[object Object]"
"3755","2016","2016-06-04","Rainbow Graphics","3161","Greg Kraucunas","1","1","4","8","1","3","","1","","","","1","2","","","","8","3","","","2","5","","","","1","","","","","lineup","0","","[object Object]"
"3755","2016","2016-06-04","Rainbow Graphics","2389","Eric Brainard","1","0","2","7","1","","1","2","","","","","1","","","","","","","","","","","","","","","","","","lineup","0","","[object Object]"
"3755","2016","2016-06-04","Rainbow Graphics","3162","McLane Hill","1","0","1","4","","1","3","1","","1","","","","","","","","","","","","","","","","","","","","","lineup","0","","[object Object]"
"3755","2016","2016-06-04","Rainbow Graphics","2392","Tyler Repoli","1","0","1","3","","","","","","","","","","","","","","","","","","","","","","","","","","","lineup","0","","[object Object]"
"3755","2016","2016-06-04","Rainbow Graphics","3757","James Harney","1","0","","4","","","","","","","","","","","","","","","","","","","","","","","","","","","lineup","0","","[object Object]"
"3755","2016","2016-06-04","Rainbow Graphics","2450","Ryan Pandolfi","1","0","1","6","1","","1","1","","1","","","","","","","","","","","","","","","","","","","","","lineup","0","","[object Object]"
"3755","2016","2016-06-04","Ulbrich Steel","2432","Jeff Criscuolo","1","0","2","6","1","","","","","","","","1","1","","","","","","","","","","","","","","","","","lineup","0","","[object Object]"
"3755","2016","2016-06-04","Ulbrich Steel","2523","Dan Hickey","1","0","2","6","1","3","1","","","","","1","","","","","","","","","","","","","","","","","","","lineup","0","","[object Object]"
"3755","2016","2016-06-04","Ulbrich Steel","3146","Greg Annino","1","0","2","7","","","","1","","","","","","","","","","","","","","","","","","","","","","","lineup","0","","[object Object]"
"3755","2016","2016-06-04","Ulbrich Steel","3714","Eric Hewitt","1","0","1","5","","","2","2","","","","","","","","","","","","","","","","","","","","","","","lineup","0","","[object Object]"
"3755","2016","2016-06-04","Ulbrich Steel","3716","Brian Peer","1","0","","6","","","1","1","","","","","","","","","","","","","","","","","","","","","","","lineup","0","","[object Object]"
"3755","2016","2016-06-04","Ulbrich Steel","3715","Player #3715","1","0","","5","","","1","","","","","","","","1","","","","","","","","","","","","","","","","lineup","0","","[object Object]"
"3755","2016","2016-06-04","Ulbrich Steel","2422","Weston Ulbrich","1","0","","5","","","1","","","","","","","","1","","","","","","","","","","","","","","","","lineup","0","","[object Object]"
"3755","2016","2016-06-04","Ulbrich Steel","3465","Matt Haskell","1","0","","6","","","","4","","","","","","","","","","","","","","","","","","","","","","","lineup","0","","[object Object]"
"3755","2016","2016-06-04","Ulbrich Steel","3174","Sean Zapatka","1","0","","1","","","","1","","","","","","","","","","","","","","","","","","","","","","","lineup","0","","[object Object]"
"3755","2016","2016-06-04","Ulbrich Steel","3464","Ken Bratina","1","0","","4","","","","2","","","","","","","","","","","","","","","","","","","","","","","lineup","0","","[object Object]"
"3755","2016","2016-06-04","Ulbrich Steel","2575","Andy Mazzone","1","0","","1","","","","1","","","","","","","","","","","","","","","","","","","","","","","lineup","0","","[object Object]"
"3755","2016","2016-06-04","Ulbrich Steel","2440","Taylor Kosakowski","1","1","1","4","1","","","2","","","","","","","","","3","2","","","","4","","","","","","","","","lineup","0","","[object Object]"
"3755","2016","2016-06-04","Ulbrich Steel","3756","Tom Parkes","1","1","","2","","","","2","","","","","","","","","5","6","4","3","4","2","","","","","1","","","","lineup","0","","[object Object]"
"3755","2016","2016-06-04","Ulbrich Steel","2461","James Kukucka","0","1","","","","","","","","","","","","","","","7","8","3","3","3","4","","1","1","","","","","","lineup","0","","[object Object]"
"3937","2016","2016-06-06","East Hartford Jets","3483","Luke Foran","1","0","","2","","","","1","","","","","","","","","","","","","","","","","","","","","","","lineup","0","",""
"3937","2016","2016-06-06","East Hartford Jets","3726","Taylor Prattson","1","0","","1","","","","1","","","","","","","","","","","","","","","","","","","","","","","lineup","0","",""
"3937","2016","2016-06-06","East Hartford Jets","3542","Freddy Cruz","1","0","1","3","","","","2","","","","","","","","","","","","","","","","","","","","","","","lineup","0","",""
"3937","2016","2016-06-06","East Hartford Jets","3142","Ricky Brown","1","0","","3","","","","2","","","","","","","","","","","","","","","","","","","","","","","lineup","0","",""
"3937","2016","2016-06-06","East Hartford Jets","3732","Ryan Colon","1","1","","3","","","","2","","","","","","","","","0.2","","","","","","","","","","","","","","lineup","0","",""
"3937","2016","2016-06-06","East Hartford Jets","3485","Tom Coppinger","1","0","","3","","","","1","","","","","","","","","","","","","","","","","","","","","","","lineup","0","",""
"3937","2016","2016-06-06","East Hartford Jets","3141","Sam Alejandro","1","0","","2","","","","1","","","","","","","","","","","","","","","","","","","","","","","lineup","0","",""
"3937","2016","2016-06-06","East Hartford Jets","3507","Alan Schiff","1","0","","2","","","","2","","","","","","","","","","","","","","","","","","","","","","","lineup","0","",""
"3937","2016","2016-06-06","East Hartford Jets","2743","Mike Rivera","1","0","","2","","","","1","","","","","","","","","","","","","","","","","","","","","","","lineup","0","",""
"3937","2016","2016-06-06","East Hartford Jets","3486","Steve DeRosa","1","0","","2","","","","1","","","","","","","","","","","","","","","","","","","","","","","lineup","0","",""
"3937","2016","2016-06-06","East Hartford Jets","3724","Chris Gagne","0","1","","","","","","","","","","","","","","","5.1","9","8","8","6","1","","","1","","1","","","","lineup","0","",""
"3937","2016","2016-06-06","River Valley Expos","3710","Mike Guarnieri","1","0","1","3","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","lineup","0","",""
"3937","2016","2016-06-06","River Valley Expos","3031","Francisco Asencio","1","0","2","3","2","1","1","","","2","","","","","","","","","","","","","","","","","","","","","lineup","0","",""
"3937","2016","2016-06-06","River Valley Expos","3197","Justin Poirier","1","0","2","4","2","","","","","","","","","","","","","","","","","","","","","","","","","","lineup","0","",""
"3937","2016","2016-06-06","River Valley Expos","3198","Rob Tencza","1","0","1","3","","2","","","","1","","","","","","","","","","","","","","","","","","","","","lineup","0","",""
"3937","2016","2016-06-06","River Valley Expos","3519","Heelin Concepcion","1","0","","1","","1","","","","","","","","","","","","","","","","","","","","","","","","","lineup","0","",""
